feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
0.1117494093712399,0.26952228245370013,0.13113651029425005,0.8965633740470035,0.9303274582187792,0.3402339528373949,0.4225810508566923
0.6701963631462055,0.6112385915202808,0.5457583697116091,0.5070628040049706,0.6349732549474707,0.10824125151020325,0.9512007155756727
0.03343151432586111,0.09700896639589807,0.04050278059455714,0.6123687539580073,0.7001514539668893,0.550260127836184,0.8114014153748366
0.6443820755989285,0.19747718556896254,0.3715734257775253,0.3446042209716953,0.8504102337554754,0.34129814514380674,0.9717666350170647
0.22342957388458096,0.6383999327947865,0.28807792268372084,0.1293990795977742,0.6512757306060938,0.7174164126056582,0.09948797138799059
0.5775256641423204,0.41453282798226365,0.44125138244752155,0.5176138587519762,0.0647247686015846,0.8982080306595139,0.09443728770894055
0.8628535808883973,0.7384720804735743,0.7233390726923257,0.5426875409203884,0.9701506722952672,0.24707724129305986,0.5734257632386766
0.568035123059551,0.34149252806527086,0.5223686636158489,0.5445036414045207,0.5678649545949946,0.9145397647295026,0.6264006261919175
0.4956239121885867,0.1854445319921587,0.3328576759722633,0.5727042902682571,0.7272918902179081,0.9877334663318441,0.19178860193593794
0.6729840020192986,0.4153338145563784,0.505698539456782,0.005970365451990145,0.7332956023820622,0.8247004549771353,0.045811758709343064
0.35634256423348254,0.22042364138234116,0.24813030791712146,0.08640734624365187,0.33908039938009304,0.6585747763718441,0.8304147370246499
0.1889586584229377,0.014632868903693086,0.03234217936411589,0.7800433424910276,0.004084359780744284,0.6899208215013513,0.20979241153998585
0.8287415038352453,0.8079189538321655,0.6859239555821754,0.49471453548782895,0.4812622884541188,0.8181281324581735,0.5598013288919185
0.8322615939620673,0.6111918483353072,0.5480174278806151,0.7898824351069337,0.5811397219372,0.6984641963412034,0.05974170895963615
0.18926509698373162,0.39818603342468617,0.26958993356079397,0.552216901543784,0.24070623413629832,0.9095092418328923,0.025207974983498915
0.2906698962447649,0.2006158085697981,0.24522685550541137,0.8846354387701332,0.6861240443411343,0.13973900617708446,0.187554301839723
0.039982359788262034,0.19102595546505274,0.12487136722585074,0.31206738039146686,0.6263297344858741,0.7173444278767053,0.13073848426080437
0.5411990852645557,0.8356340021718371,0.5797519300035944,0.5604424824868766,0.5225862253218967,0.5683749555525598,0.9028608383101552
0.27647797964142207,0.5011804871957674,0.24599543641940197,0.04214445837531333,0.3155458416589393,0.5923333765076584,0.027578715863632586
0.3887341530026426,0.771484005268233,0.4667216243629389,0.8324731769392929,0.7441447663069177,0.7320529086937675,0.7824915681161762
0.924253992152462,0.5791915523033466,0.6970381333477543,0.7134747341035563,0.35929048289367993,0.8999790117478249,0.8406308082454442
0.7047738047158322,0.12642580942614012,0.40325272738663936,0.3976115463796088,0.8609354880789536,0.9086197835616662,0.49230574985515263
0.5552318039917673,0.04355752499253196,0.36967052888054763,0.6447815844369733,0.46611696867375085,0.06845121469372362,0.10349703671383215
0.10135501589644491,0.32597412635261824,0.09732344999169523,0.8056288398715095,0.7406840044329035,0.33278554328894494,0.07301441479661286
0.06997075234332095,0.15881278316213487,0.009636828098314287,0.2976864746532468,0.6255582747280126,0.07559165657106148,0.6484964651219226
0.27867089136572554,0.14881708896939583,0.1862813222129947,0.8403580131688043,0.11251242781965964,0.3989680705695663,0.0712828045355457
0.9362665013725234,0.817173809981737,0.6814880926938599,0.9309416054142151,0.4813700629506352,0.10024308442622865,0.3688279088184241
0.9614169086531008,0.025904508662122905,0.4774581733232611,0.24575110281512735,0.0964229626244072,0.6212549647301541,0.1349023254737206
0.05945662101567517,0.20473708113321953,0.19681369371546278,0.7836412077261643,0.9650997558666135,0.1310906632175416,0.23998360359929682
0.16483788504880337,0.5813410855891542,0.26653432815378436,0.2506482644132183,0.957155696508228,0.9945628123735194,0.5877968349584806
0.7573307591464579,0.8505884470021852,0.6746147525296242,0.7154214918560912,0.35832111397138855,0.886481040182779,0.895029391438457
0.8365955506049753,0.041857421902043,0.39691125537620403,0.30184391495344653,0.14444689876345573,0.9471140536069476,0.10207280552747255
0.2794362294331294,0.2672003064245171,0.279975031838105,0.04159415961835988,0.32745358534800983,0.9986352054670704,0.6132001815084313
0.3111887284194109,0.5123386703913707,0.3256959211986338,0.9650149477652334,0.7078346668752249,0.5128685070199542,0.20808474310846992
0.37237434365091326,0.6623787127011417,0.29735559010044776,0.7768003633850622,0.06912971045155392,0.8064366681010672,0.5275219490197584
0.36912206607939535,0.0853791750493903,0.203473687786077,0.41420743703595664,0.2561508425657032,0.9505669551544147,0.8742484574273728
0.41812720034857886,0.7199974696144741,0.3034458876941642,0.23584240184036676,0.06795815224067325,0.5280017447690577,0.16239864165330953
0.7408156364386279,0.1352066905494529,0.3588281169901284,0.46585752090146304,0.883036724658368,0.6892268912023823,0.3717952089182769
0.27564560756592726,0.9197721417118417,0.4162649607441433,0.7377402315482005,0.12474573133117317,0.20921967040745115,0.36509042484703536
0.889900493352216,0.652853712293533,0.6465207280049899,0.05428856641544855,0.5512983271237364,0.3205805389634201,0.5397693344484152
0.31509665116713403,0.4189024748963315,0.35086716815556507,0.06708534540732358,0.7899066632897609,0.7570715613528946,0.5934242357234902
0.14357643600090841,0.7373808595583521,0.330820138997432,0.6688795649072636,0.4520785887811902,0.7196857231980214,0.696575441705424
0.2945292732411785,0.4453937395886315,0.3185029089010718,0.07275996343655877,0.0963201154722153,0.32808420517567694,0.21721748723529122
0.2607720875427961,0.46010055016343976,0.2544046879647754,0.4435065560531881,0.48902088584524817,0.6180257154030866,0.9916873685779485
0.3834973026489866,0.9141790750086133,0.5955194012202751,0.23988814455141427,0.762493091157902,0.35412913112381295,0.033485534165805464
0.12878171552017093,0.7035461135923767,0.31967494313051026,0.4498789546045283,0.8394436201612874,0.6813288613871971,0.281837757823289
0.059768526165577374,0.2959024180040182,0.03759171994269371,0.5700754267541882,0.6564274588300781,0.9807413484087175,0.8901447877835983
0.8270782950717198,0.44647936077536,0.5771289336287178,0.7132450774411425,0.3531714060913068,0.8394949978424275,0.3859779269990593
0.41625812523018724,0.7441513836647481,0.4853046509463321,0.1025969858434691,0.3545586567503819,0.9556720593900574,0.31107649390908265
0.5313885343841215,0.8126706954422959,0.5450329787983881,0.24722472139504392,0.3563151349570036,0.27868123157491553,0.8125404308660118
0.3759085817558404,0.11677330165027777,0.20286496838492196,0.6165940630272889,0.09176953913995678,0.09115332556458988,0.9960865305434226
0.7218458680815619,0.4119218963141166,0.43886434046741407,0.32359555671997153,0.8147208033904697,0.45674083849206426,0.8172236488382714
0.6416662904829503,0.6929047905695727,0.4927934648165719,0.06011354806395608,0.09703271979686623,0.7371688453522968,0.4556596992148121
0.15326776264811992,0.42210584847495936,0.10512220808780952,0.3297791985234533,0.9522071652494808,0.278588922093403,0.9059497876196141
0.0534739004353364,0.7595647588383172,0.3108470220340658,0.64126304090732,0.33069886753410205,0.7894133500136246,0.9017686709677921
0.9808483321775538,0.7118872663785618,0.6801990059825562,0.8841918446136751,0.22345587190129657,0.29222318463350305,0.2418712495829196
0.8360653337460623,0.9816542408659168,0.7844642626414856,0.5379448119233947,0.15308502249942935,0.34393514190762153,0.1264350406270297
0.39203235763170374,0.33242250251465844,0.3807237270784014,0.821534768586349,0.8531993577334767,0.8983878267675359,0.906823957635936
0.6978270927774717,0.4776433386499529,0.44867886210494196,0.5790637131722313,0.48859581920151685,0.9012242152934898,0.28533316109700857
0.15738715484323162,0.07482193192305453,0.0732581546780481,0.8773963426420445,0.1729534195349829,0.5892767949727805,0.10406194088491094
0.7209101718186963,0.3918025721739482,0.4788389107359996,0.10274217359850779,0.4364613818389165,0.4888204523072993,0.01522738009614577
0.9584605346519388,0.40128751394191897,0.6934429660249054,0.7188165490779321,0.3661243687345349,0.759037229025937,0.1297586343090904
0.8186285809917139,0.08308739468507109,0.4365131975643646,0.459271609392909,0.9728884476719817,0.462247694599044,0.14177608145937304
0.6265434713427026,0.038673980295908184,0.28766273262547903,0.020609012696224616,0.5523454472630607,0.11567014544486909,0.022298483508962796
0.2089155036051552,0.6001581987662274,0.251468880807296,0.32341062514185126,0.8394000292514839,0.5282345808486182,0.28690601352629297
0.9025455454957947,0.505888786874706,0.6929909171027355,0.809397194674718,0.41609017168775886,0.7711696180421722,0.29830491001418735
0.181108184103556,0.5617170295564452,0.19904977852619468,0.5011253185089757,0.5606404969373376,0.0566931363833465,0.35708186417332244
0.5927867019977432,0.6819277508005991,0.4276198298329988,0.8022926148752169,0.8144356813361866,0.11055171103731987,0.9466699102697521
0.9895346835000941,0.7324220900040962,0.7305351199657202,0.6920675087308418,0.9862475409782555,0.21471211008626023,0.03334801473694149
0.9106347140697783,0.33552946666690564,0.5338669947199781,0.9955117574308524,0.99457319912989,0.5968465277914121,0.02482940315254545
0.08118626325159184,0.5009617585716148,0.20591967283467874,0.8597072201585614,0.5845731528350674,0.1738399211148436,0.5209417236576079
0.21224655421603855,0.002520600553144736,0.15133108280119167,0.14800888953382363,0.7045318608425687,0.2400865037010943,0.2237087979932454
0.27394624314968186,0.4957156349159615,0.29456675870808696,0.3506759087896788,0.46590814425584104,0.8094459008481764,0.4568040090891622
0.901655782984402,0.8213831765703501,0.6722808665394211,0.21545929049649215,0.47385633687327555,0.17633410901775215,0.20832887568787217
0.07931893485106711,0.3079229454360549,0.21851311843133162,0.7217710369508444,0.9974205784272452,0.14551093505328905,0.06875068890351876
0.5883685987204296,0.9489912357153127,0.5591613984142377,0.20543175869341146,0.2543816426320731,0.34991268566564293,0.28795740702885386
0.8044312203854411,0.8146944560610132,0.5820554962848937,0.2958978620906457,0.02234679897664149,0.6374406090794543,0.018527606784174866
0.3092608448998341,0.3488326377093244,0.36737090948226936,0.6548222882314003,0.12574642941613312,0.8068392969851673,0.035729926071696894
0.60506389257564,0.0772727434056747,0.3426342031077775,0.20108493426628093,0.41709649946357397,0.8799300488373764,0.9651199731773497
0.12396907419650616,0.4611307095548385,0.2482012150240346,0.6915506263446354,0.10112660166037679,0.1760565574968539,0.5216321846837301
0.7758804472514559,0.12398391422105681,0.40884671296586245,0.9268141165568224,0.22891051432414433,0.10206091025864694,0.37471804568429234
0.715973528242587,0.3019161726155706,0.4243100284781547,0.44604913600038876,0.9738460064788249,0.28322918719737444,0.6356286907889375
0.7989380160775583,0.35821864808478343,0.48160782520642736,0.5711774344026864,0.2830235455588679,0.895522028212942,0.33858562853370133
0.7457823740248506,0.5737526226785945,0.5061524617217918,0.23074752137967536,0.3651752007325172,0.7182601800816665,0.6434448391968319
0.31196822479885766,0.5055223864029836,0.28729163859715234,0.5070772705367985,0.38607848636472875,0.4109342793920002,0.9212896443068086
0.7578827128610355,0.8779998712486214,0.545581459660762,0.9074038500450078,0.8545690623795426,0.3778632721447407,0.6254436575441058
0.590436278027177,0.6091379966963868,0.572350088022271,0.6616355161578916,0.13222262270921992,0.5945003791740946,0.9723310049609661
0.7842306902465528,0.3102530113289933,0.5195341247686576,0.4101679992448881,0.33995274546166154,0.15622891324772825,0.7153652657814128
0.033754535595769686,0.7223978474530224,0.2758665144787967,0.6134632419033945,0.9946208110403213,0.2370215961908766,0.10575495737594331
0.5396361398368358,0.3787153106177302,0.2900991298595469,0.8253368744300877,0.5817095775071581,0.18791665482453535,0.10383847666814383
0.42033948378381947,0.9923089331267737,0.5899672287607953,0.4988763831847606,0.5608119433210136,0.8100708733014851,0.5146542000757323
0.47507027593904694,0.5697912964320938,0.4137772074601343,0.7102118182456336,0.294128885353402,0.45070377622473656,0.5644073979956471
0.49657283818066955,0.9019575874054943,0.4358909918159973,0.7016524296432393,0.27268865491372585,0.6352156785412547,0.24546723276543558
0.8435311902120941,0.6580729906971047,0.6435578156863594,0.5981083745397442,0.09692871229599553,0.5304557504669597,0.625756847241481
0.3036229639524821,0.03936402328297928,0.17101530162197104,0.40987153699365675,0.46966984080389185,0.3461204722416922,0.49951668560249873
0.22677882797357618,0.8715405951183561,0.34750026832647424,0.025137159473392345,0.9053651543276352,0.8308034415615054,0.8010879840717755
0.45098627901669575,0.2525486096358872,0.35788932801509676,0.41175904349065606,0.28393524695947014,0.09699366354858008,0.5741513431492379
0.23451617312798356,0.037450664836576664,0.18592997579435214,0.044741205874154755,0.4031518619096377,0.6924463957980356,0.7180393026367228
0.3125542841039536,0.09011015547156376,0.2182383522882474,0.4807184837977446,0.09044714141806653,0.04241770323817662,0.3733412485327924
0.94774936028336,0.21341866686086708,0.5193205394334225,0.0655148285722773,0.26879167081381594,0.46784507810940734,0.04460767184153558
0.15106744145811624,0.6419106606563436,0.293580812751775,0.5646327356380951,0.5692018543088249,0.7421365277594977,0.487317533758025
0.34240455588810736,0.6178867806381128,0.30174708130409433,0.844836912707415,0.5459618204446113,0.6844414884488182,0.545307766899964
0.17804637785401445,0.7217093393412561,0.30445454065274713,0.008372136004584085,0.05633964336059882,0.6382455589045686,0.0766635118687421
0.3436936710106805,0.742166484714181,0.35020490649139113,0.3342449238876417,0.9918550983477933,0.38253865248857866,0.9197173781464452
0.02095945360847895,0.31441463696979743,0.1638366453645848,0.2517817078653488,0.9750709188585042,0.808879434946523,0.81702037845609
0.7174870266307319,0.10062787670013984,0.4077056663435151,0.5302286561024335,0.8677734819537113,0.5822964841517333,0.6975121452534707
0.5052798128945194,0.5633372321301547,0.34993375724775155,0.0880419493857798,0.14568106013051274,0.05222702011690694,0.8450971697496921
0.8464620803117281,0.5094726950547753,0.5942524351405688,0.6542729734591335,0.5236921970982278,0.1451889424120263,0.1778823362503551
0.6571482270191079,0.608324061924476,0.49733868195617836,0.7502986628549175,0.40408942238173995,0.8749518687949501,0.9261065539605342
0.8918309633626516,0.03855914405704308,0.461959815558941,0.3423757997403919,0.15072350529079803,0.5193275241100592,0.5630576189126291
0.6915821809413859,0.24101617629893435,0.451900947001675,0.32723546839878226,0.3311987762262941,0.8604334614459087,0.635857897096475
0.2783190657915796,0.11802819330705783,0.1757819590040048,0.529156519581683,0.3251141673945268,0.8041163585636928,0.2691022767707608
0.8254404699858786,0.12135083271888025,0.4455014393843707,0.191617069993808,0.6946350795471424,0.5989600954723343,0.3711905894687356
0.5908803203628373,0.9542305470117904,0.7322465208076134,0.211562898403854,0.16498334138453763,0.03789057666031381,0.0308074378128671
0.30333140343774767,0.440457327286892,0.22909926574817796,0.7123643771046415,0.3090149464232581,0.969881111724257,0.2772814356799197
0.4141873080699554,0.43920159034519557,0.3534798649360936,0.5316857611285277,0.729547651920155,0.9465512610649666,0.025985450377742025
0.8349480086910395,0.15941617598940205,0.5147945025350406,0.5002701617447125,0.2706163204506813,0.6711773732779164,0.8289852886293995
0.5971717894741463,0.7152624056282447,0.5123816111439106,0.9335391446279564,0.7625078554159632,0.9130728878548185,0.5124470368031417
0.11521157159134188,0.40676931689924267,0.07609316126283551,0.09850263712082918,0.9346727712411952,0.9069565419830629,0.3057660596328029
0.9451130061374869,0.5705094840628593,0.5579010863477103,0.2520911061119169,0.12770602654014318,0.7261336748699394,0.22886487983512038
0.8704797994898008,0.3332879921225105,0.4685223885218115,0.7326009139277896,0.1999005812218675,0.3954463030943156,0.9311899254200271
0.7721017849358168,0.5007636827182727,0.5134133872464482,0.6027018228878795,0.5592407240821725,0.6606069962778613,0.19841418831083035
0.11371255585151718,0.3924581761294327,0.15157568145200462,0.18616991195398902,0.9926072185764563,0.7622416023391553,0.3993622223870228
0.6994159759757516,0.9299925941171246,0.5469525398637448,0.10345035466135288,0.21944360003816976,0.677943416940398,0.2423704442971235
0.05095571853016201,0.6800333749664124,0.2744402198526358,0.16759338648904587,0.35866661336413974,0.5000943765193152,0.25572412642458775
0.7871134326000919,0.2396463065575941,0.4395015631583059,0.08594540698620334,0.2794489956551939,0.6296800967402636,0.2532298559565016
0.3047075681394884,0.14886042143609313,0.1721589416735634,0.495619238363317,0.5917094059440052,0.7547434195635193,0.4992514692137856
0.4386818483176119,0.7742337879996254,0.36721782845279993,0.6064021606745406,0.23776612189317892,0.45604769553913527,0.28462639636529596
0.5441510337500359,0.11136492003143528,0.40780977364930215,0.34786900170625645,0.963405658972768,0.39252797201399026,0.6651799921890635
0.5031780463638625,0.3481571071497642,0.4337441581163347,0.13816698964801455,0.11366421201639687,0.9965936830676607,0.0905616307755086
0.08406682366491303,0.8590741065893028,0.3305689022636354,0.662266597007888,0.8178711389380108,0.5132730485792375,0.5736548836111725
0.33220382719823627,0.46132610510598016,0.2965956385612557,0.46629765776824694,0.45871463949206615,0.6518740868888687,0.4201348425774507
0.08705756838540091,0.7226868937092482,0.18516803411164068,0.9592757188223108,0.223892157345155,0.43799117017757416,0.5431456178037501
0.7338271063636623,0.40477186373363405,0.4810116942247593,0.6699778021981212,0.5063203571666011,0.10789367500111136,0.2188412288878705
0.8815128638503658,0.2895674359940752,0.5282079504095882,0.6134005354921653,0.3333539491781631,0.5960562791952992,0.17554104784082802
0.8860824943743366,0.82336530759821,0.6921283986844117,0.482586207322765,0.21822397793951887,0.06216019231851011,0.9705817834726799
0.8830627253380114,0.8283940623284104,0.6263793762000145,0.28996361925212444,0.9388827478178275,0.4036765886630014,0.1377764567238836
0.3322868169836539,0.5824095923671837,0.36558878473104356,0.15593294967575777,0.04509599953828247,0.1182723227777126,0.2951372562161936
0.5116453785678928,0.3658646329961469,0.2982956091192915,0.04908645383781807,0.43793337980103386,0.9248594697034529,0.33985693272627593
0.1080423108566404,0.5045187608172697,0.16594426411241017,0.29780698141928297,0.9925241919908543,0.6866869604320007,0.36418442166793086
0.3738462158780249,0.46813874388452803,0.31855767472167484,0.5119249012599437,0.9822236829587521,0.9587797218573775,0.2571571330376685
0.18898982645998808,0.4442935074605803,0.17918677198185917,0.10443613172308086,0.9920415223866459,0.1855831869826151,0.8721209521335893
0.4949903649221471,0.8833495552196883,0.5402842676979251,0.9577262396870774,0.7044547450118122,0.4070004034036113,0.6242413189592845
0.01777861575215589,0.2436528189954783,0.07827946075435933,0.7785062037520443,0.10337385775714558,0.12996928813455877,0.6466995560444516
0.3223458854163578,0.12984803079747753,0.17966652392329088,0.1875441240625284,0.6128418995894171,0.9295553444877724,0.7881385096047798
0.9189619207341392,0.6531375905463327,0.6711985448771471,0.30363784142736117,0.4284611510952383,0.3954495949417963,0.6577951205272231
0.56768265709814,0.11953366663373022,0.2515318757331668,0.4821571276330422,0.3823562626964663,0.34447914504558785,0.4678238573070286
0.6602029534856689,0.616029562192715,0.5947088074496354,0.8978371246380714,0.45750021908544125,0.3826048431163268,0.28953964599753146
0.7149327811706423,0.1956710345336662,0.3623452560211408,0.09695523076826573,0.3877122560936007,0.35477292500801405,0.6782242874242772
0.1778624753716137,0.9426390752177176,0.352541223982315,0.11057656764936619,0.018149023704990608,0.7387009539385309,0.35631376512262847
0.12616989326264094,0.7669380655374219,0.34919329686564093,0.12277015919452194,0.7461009172690736,0.760183590389469,0.540228595140621
0.3081619759319101,0.6016738223472914,0.33058452263375143,0.3384394155606265,0.4574290163489996,0.4671488570003878,0.46167813043062367
0.9386439708601365,0.3111569180701592,0.5769228815949946,0.4420936616356457,0.8212445407640877,0.5440597319119701,0.6530874569234887
0.4685891376190756,0.7271633371478106,0.40290686552716176,0.2409682262286763,0.22612835737002757,0.47739554017932784,0.5901720821605598
0.8217836607187068,0.6343411006380235,0.5902638740293001,0.09464982361453811,0.7549421600865779,0.6906542414636742,0.459921151195262
0.6787813285227885,0.7163994657188946,0.598748792383164,0.05263764844557106,0.158170089113447,0.15154297135584038,0.35682000571795336
0.6472919641709651,0.5316599157378271,0.5475037819821305,0.6384325387802129,0.43954458276208386,0.025018158338416252,0.7631970545329821
0.3066797808394336,0.5644328897875381,0.403340996231456,0.6042647457444666,0.5741068441582395,0.539214046345306,0.8258612932706502
0.18656887993450189,0.27619686193541104,0.14490861290301044,0.12232952300526023,0.38342266893689003,0.6563782426352208,0.2016405238933735
0.3792577865008574,0.8827596832057631,0.48260456892204456,0.5304561800396754,0.1638019711961537,0.38356401167011267,0.278500023796012
0.7170858190004182,0.21365370764362046,0.4342791748177825,0.7939000477665095,0.22734818707337556,0.5383641870448219,0.5099674257794135
0.16485200739092054,0.49784287754137,0.26712464422594684,0.1923599890683454,0.7404841704825744,0.7453192656220418,0.17710741332132252
0.9200293584974996,0.8443771846177014,0.7426139806640735,0.9548998094314834,0.9862043347416439,0.9296607244062476,0.28709381654327615
0.22742422522567274,0.9604649787692855,0.39080932181156913,0.6454588417219341,0.06640721641370884,0.651749903011369,0.9776809243574192
0.6820316427005384,0.35903708870117923,0.45335202641940414,0.8157809142568455,0.4220493338375102,0.8554491174628027,0.530124633776245
0.485282653934605,0.7855146459517348,0.4917794226407069,0.7764731967148941,0.8943348648979629,0.4688527738226451,0.9436898931108982
0.7246606627984664,0.786893682682215,0.6038205448519615,0.08716500188130161,0.7721265917992916,0.5141372763116044,0.7763081837371688
0.7325950377922272,0.6694330084009809,0.6284673785294346,0.24215566114262999,0.574987687821169,0.8307629594291907,0.8991241424753417
0.1506767503686851,0.5137814362890125,0.2654974460353468,0.3292513323271553,0.3875130418034598,0.8538345047018353,0.3622931879817599
0.1803696330470952,0.9868726737663643,0.3647283941363648,0.20381978910211673,0.2488564588394908,0.1048066869643478,0.09651295216661337
0.7687206242732122,0.13960067061032744,0.41832355709789626,0.508307681734435,0.9228381298567134,0.5689367036916234,0.7886042600408608
0.10659385556303314,0.9717919395462403,0.3074449701787608,0.9327527185725726,0.9066194441130194,0.043933941019765776,0.12847820626200468
0.2762393612070203,0.22433969260982178,0.23463720508356983,0.4151534528072701,0.8167426735148277,0.5168547532952568,0.03636186704020927
0.539509939411263,0.4072762510040284,0.35485642546918406,0.07005813377874759,0.5068524978251472,0.49934725173116745,0.9660804688728631
0.5874758953067262,0.8115105991120765,0.6065557076471526,0.8648707422894406,0.38685289310993476,0.2882435154605295,0.5849347348770177
0.45449757153453785,0.8708763210038202,0.4472513110249363,0.17014726658399448,0.18601626612673672,0.8229096322979144,0.231143491599753
0.7145545052417623,0.29322581208022347,0.4166126018782753,0.788090254290294,0.8521060789254108,0.15862762329689362,0.21931818808350045
0.8687618410117528,0.0922812236806736,0.4152531379070991,0.13509910659636104,0.6997075316662043,0.7973098184165084,0.7851028442320154
0.34169152663471924,0.8291371878443694,0.38023909877549855,0.5621023390706928,0.17564269284067968,0.6582791214540628,0.5628334062350907
0.3959131524008417,0.6018757907685209,0.3004146417344474,0.3074709903152527,0.3957390650836673,0.2768239073716847,0.26119710351041825
0.45481414296343603,0.6598380333021855,0.5555217294293237,0.1211037133312991,0.11397853786153522,0.5463701930780087,0.5054430245173934
0.12327612160315438,0.9702296898601359,0.37225782377367556,0.2706603855422667,0.11674630038106526,0.6230439574963893,0.7825579165194613
0.7958320538002334,0.5573586475237273,0.5642957080439432,0.9978934532204515,0.39106275899076126,0.9402680528937578,0.6136937403124915
0.31010556422870206,0.6986208291936324,0.3970887600248869,0.8627893798290965,0.7809078398465823,0.9756974065894178,0.09390577725413041
0.13287870034256133,0.4230630457595075,0.1581920681597169,0.6102061280113749,0.3572074865607443,0.2438357559547255,0.9419210802650504
0.7390426767674967,0.14869424394390396,0.39271320998502846,0.7568948624598011,0.8517427404063863,0.02366920061941169,0.6845440219713191
0.972480520006749,0.4265229949056648,0.5182488570021649,0.3806014602804463,0.7837838040594498,0.049244542452872464,0.4465590376707096
0.08807364075660229,0.41338454137390224,0.13652309225461626,0.25734270607244625,0.06847243635104527,0.4381329512801695,0.6520820378748553
0.11632427449216598,0.6493112153913772,0.2804828408390319,0.4612762542738178,0.9745367172130591,0.5700600630806443,0.03863104954463903
0.8957837994168015,0.036191409551604714,0.505240001604104,0.6061038287520408,0.36640297793964516,0.722423421695313,0.6232451903686408
0.31912604010639867,0.8600695798145165,0.46069909601917775,0.016562046520031015,0.8963011499491272,0.21549397007417181,0.8897606058160517
0.27911256770139503,0.6091403750729585,0.2767473670904093,0.7827575149451341,0.6976059239317355,0.8589646341455669,0.5054456668916253
0.5780233321547138,0.9005097318889834,0.5480193898944145,0.3062036540230698,0.5820413586026569,0.10452878347252381,0.5775331431249412
0.270736958575466,0.3369643086412676,0.23350677907606743,0.12519572711897597,0.7773139666418413,0.6744943322218,0.1942803271071788
0.7097870132465061,0.047502780289509605,0.40089323259967946,0.2171515576659131,0.3880915910674624,0.24471814389448887,0.8591782669574326
0.9827109102531785,0.8724262755616917,0.6794698161611219,0.9591620626827847,0.7974293196445463,0.5318970909654445,0.641046046267979
0.04484749391892251,0.9022864504832941,0.2772024078583484,0.8599004393564554,0.8589178081223148,0.46417808501347857,0.9193723696849279
0.4252439704750264,0.2735067546814204,0.29511018466405786,0.46836157151203317,0.001951078498383274,0.7212346919238725,0.781879234451274
0.6570433006073026,0.9432008534685131,0.6139493909177701,0.029773965117692813,0.40792941603470967,0.5318592178499874,0.5483843761214723
0.6231255159212585,0.16973721176852075,0.34223170492432203,0.20789141552745882,0.7784379782629626,0.641186553292942,0.8924510025919437
0.510132439664334,0.343316312636775,0.3844089522251467,0.41604228296083745,0.7710919928611776,0.19920004496429022,0.15848447255176423
0.12061450535376561,0.113704200982505,0.04546284763495094,0.7483694596729904,0.17225104609527597,0.7313256239988134,0.9252240161333136
0.6581200338587285,0.2537125938650593,0.33447551011952803,0.7504039580930456,0.6973369749663514,0.9829073526475245,0.1392515848140834
0.14161242241952987,0.3623819509790229,0.08694858870027095,0.24305031772630836,0.3271464974098125,0.7930626447434521,0.2325576995422659
0.4762312075612415,0.0862957472546646,0.2285903977656391,0.6308075746622391,0.10239766469744316,0.8878263675735516,0.914077479077136
0.5382162251084357,0.4395901602097164,0.4103574404397049,0.5457592585224281,0.8686695690075587,0.9231731884501208,0.4872941055254465
